Customer ID,Month,Month of Joining,zip_code,Gender,Age,Married,Dependents,Number of Dependents,Location ID,Service ID,state,county,timezone,area_codes,country,latitude,longitude,roam_ic,roam_og,loc_og_t2t,total_rech_amt,total_rech_data,vol_4g,vol_5g,arpu,offer,Referred a Friend,Number of Referrals,Phone Service,Multiple Lines,Internet Service,Internet Type,Streaming Data Consumption,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Payment Method,Status ID,Satisfaction Score,Churn Category,Churn Reason,Customer Status,Churn Value
22c519c5-b9b6-401a-b84d-908e9795530a,8,1,31200,Female,86,No,Yes,5,xSbNM,Anruy,Louisiana,Andrewsstad,Africa/Porto-Novo,244,Haiti,34.9172615,-2.686608,Yes,Yes,94,24,72,26,36,20,Upgrade,Yes,8,No,Yes,Yes,Fiber,283,Yes,Yes,Yes,No,Yes,Yes,No,No,Credit Card,Rvm-dfk-OaF,3,Not Applicable,Religious in them quality southern group public.,Churned,1
5267b73a-dac1-4613-bd90-d0f08b783be6,1,7,64414,Female,85,Yes,Yes,4,DLfju,ZUcGE,Hawaii,Bellburgh,Indian/Mahe,826,Luxembourg,89.595343,-159.894353,No,Yes,57,703,63,35,56,5,Upgrade,No,3,No,Yes,Yes,DSL,319,Yes,No,No,Yes,Yes,Yes,No,Yes,Wallet Balance,xfM-LjQ-GFJ,5,Not Applicable,Also can country executive economic late forward mouth.,Churned,1
6997ea05-d240-40be-b471-0c33ced5fdeb,5,8,46368,Male,40,Yes,Yes,4,VsZKn,GpCto,Alabama,Brettberg,America/Belize,268,Iceland,-41.20062,-0.74592,No,No,23,186,89,62,6,79,Loyalty Offer,No,8,Yes,No,No,Satellite,252,No,No,Yes,No,No,No,No,No,Bank Withdrawal,ZUJ-Mxt-xQw,1,Not Applicable,Worry natural share girl partner middle explain international.,Churned,1
d0d53659-07da-45b6-8cb8-38f38a16f040,10,7,86403,Male,74,No,Yes,5,ttPLn,QWZoa,Ohio,Port Jeffery,America/Panama,779,Australia,32.0451485,-8.765767,Yes,No,28,269,81,75,31,23,Upgrade,No,9,Yes,Yes,No,Satellite,58,Yes,Yes,Yes,Yes,Yes,No,No,No,Cash,pWJ-CJZ-QVm,5,Not Applicable,Scene small for lead recent analysis.,Stayed,1
b57d1730-4326-41f6-8484-860a0cb45611,11,6,99045,Male,81,Yes,No,3,KAykv,ptyfX,Delaware,Robertside,Europe/Helsinki,567,Bolivia,84.5995575,87.450931,Yes,Yes,85,250,12,32,88,35,Discount,Yes,8,Yes,Yes,Yes,Satellite,440,No,No,Yes,No,Yes,No,Yes,No,Credit Card,oDT-jbP-ZsA,4,Not Applicable,Admit degree middle example information nation vote.,Churned,1
f27c294d-44e8-4702-a12f-74ac5ee9e43f,2,3,85777,Male,28,No,No,2,bBnwn,hXWyM,Illinois,Port Joshua,Europe/Tallinn,562,Palau,-22.0272145,-20.170254,Yes,Yes,81,468,57,79,54,25,Upgrade,Yes,5,Yes,No,No,Fiber,27,No,No,Yes,No,Yes,No,No,No,Credit Card,suY-QAG-kqT,2,Service Issues,Pick particularly smile catch all.,Churned,1
3f329e2b-af11-469b-8c85-7ac09c22e7c3,10,9,30704,Female,70,Yes,No,4,xkkJa,ywpjM,South Carolina,Zacharymouth,Africa/Libreville,280,French Polynesia,30.988311,138.090979,Yes,Yes,70,324,44,31,19,65,Upgrade,Yes,3,Yes,Yes,No,DSL,139,No,No,No,No,No,Yes,Yes,No,Wallet Balance,VLA-gsK-lzj,5,Price,Specific and person whatever spring.,Churned,1
10169f7e-2ccc-40ee-bbee-df6a8de77818,11,8,31128,Male,76,No,Yes,2,tgmrC,ugFpQ,Mississippi,East Matthew,Europe/Bucharest,820,Guam,43.3744745,-26.940844,No,No,20,394,93,41,10,7,Loyalty Offer,No,0,Yes,Yes,Yes,DSL,421,Yes,Yes,No,No,Yes,No,No,No,Credit Card,lWZ-IAw-sBm,5,Price,Detail pick option dinner cover.,Churned,0
261dba61-e479-4e6e-836a-c0199e685141,2,8,66093,Male,39,Yes,No,4,qUUgc,rOmBr,Idaho,Port Randyberg,Indian/Comoro,865,Senegal,-41.3751005,-139.322571,Yes,Yes,2,853,90,83,66,94,Loyalty Offer,No,8,Yes,No,Yes,Cable,342,No,Yes,Yes,Yes,Yes,No,Yes,No,Wallet Balance,pts-vBY-GHX,4,Competitor,Offer house economic.,Churned,0
7a235466-622c-4754-82d5-7d4249abdbce,9,6,6195,Female,30,Yes,Yes,1,akFgh,WlTWY,Kansas,Bryanhaven,America/Managua,910,Kenya,75.8712455,167.739109,No,No,97,760,39,39,18,30,Discount,Yes,3,Yes,No,No,Fiber,264,No,No,No,No,Yes,Yes,Yes,Yes,Wallet Balance,zGI-NfT-JCK,3,Price,Two woman remain question born.,Stayed,0
364338bd-eff3-4345-924a-cdddb037af41,8,7,81552,Male,77,No,Yes,1,qFlSX,rdhil,New Mexico,Cynthiabury,Asia/Kuwait,180,Guinea-Bissau,-74.6249145,132.930294,No,Yes,17,133,36,54,20,15,Loyalty Offer,Yes,4,No,No,Yes,Fiber,296,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Cash,zBA-eIA-bYc,4,Not Applicable,Score away sometimes indicate matter threat leg find.,Stayed,1
fdd13080-f136-4a05-8315-6ab61149b54d,2,8,64146,Female,67,No,Yes,3,gZzWh,gtqWr,Georgia,North Audreyfort,Asia/Katmandu,412,Paraguay,77.687557,92.370956,Yes,No,45,214,46,85,82,51,Free Data,Yes,5,No,Yes,Yes,Cable,25,No,No,No,Yes,No,Yes,No,Yes,Cash,EaE-PGv-gkf,4,Competitor,Off site end edge newspaper.,Churned,1
5062c1ac-856b-48af-8cde-c6bfc47f0f7e,5,7,79372,Male,84,Yes,No,3,hYvhq,kPqod,Ohio,West Robertside,Asia/Ashgabat,641,Barbados,74.6420745,65.894068,Yes,Yes,47,269,55,73,69,97,Free Data,Yes,1,Yes,Yes,Yes,Satellite,160,No,No,Yes,No,Yes,Yes,No,No,Credit Card,ldf-IVN-tPY,4,Competitor,Mean front himself total wide art down work.,Churned,1
b7edc963-8c84-408f-ba24-a31d378c863d,5,10,79154,Male,34,Yes,No,1,KUDTm,rdxZG,Iowa,Fergusonborough,Asia/Jakarta,207,Tanzania,-87.3467665,109.669806,Yes,No,9,513,10,62,9,30,Upgrade,Yes,3,Yes,Yes,Yes,DSL,425,No,No,Yes,Yes,Yes,No,No,Yes,Bank Withdrawal,NwR-Zcx-Yis,4,Service Issues,And its others industry.,Churned,0
45268f1d-9696-44a3-b73e-d0a2e280e6e4,3,9,13454,Male,28,Yes,Yes,2,NPTqR,YiWWy,Michigan,Schmittbury,Asia/Tashkent,418,Kyrgyz Republic,33.071718,-86.494375,No,No,48,341,92,80,29,12,Discount,Yes,0,Yes,No,Yes,DSL,68,Yes,Yes,No,No,Yes,No,No,No,Wallet Balance,MUp-zHq-mmr,3,Service Issues,Main note white old commercial unit.,Stayed,0
6a67f159-b994-46e0-b374-8cb41f704967,5,9,35286,Male,67,No,Yes,1,NqYLv,RCNgV,Indiana,East Carlos,Pacific/Apia,807,Sudan,17.1433925,148.307902,Yes,Yes,60,470,17,90,83,16,Loyalty Offer,No,2,Yes,No,Yes,Cable,405,Yes,Yes,Yes,No,Yes,No,Yes,No,Credit Card,ZDD-oPq-fkh,5,Service Issues,Into bar great through.,Churned,0
cf2b092f-ae50-4e54-b67c-cc1de343cd72,9,8,60091,Male,41,Yes,Yes,3,YDcze,MaAHz,Rhode Island,North Brian,America/Panama,990,Pakistan,-47.3197645,-133.53783,No,Yes,83,517,36,37,61,39,Discount,Yes,9,No,Yes,No,Cable,390,Yes,Yes,Yes,Yes,No,No,No,No,Credit Card,KFU-Uwk-mOX,1,Not Applicable,Coach amount must option truth all nor.,Churned,1
6d3e7912-0635-4d54-ae9f-7a47472a6f72,2,3,21516,Female,58,Yes,Yes,1,CIfJU,FJwia,Tennessee,Michaelchester,Africa/Brazzaville,817,Anguilla,-67.259647,153.041947,Yes,No,75,350,26,25,83,38,Upgrade,No,8,No,No,Yes,Fiber,78,No,Yes,No,Yes,Yes,No,No,Yes,Wallet Balance,RXt-DDK-rTz,1,Competitor,Perform over magazine after ready firm.,Stayed,1
16f0bfe8-70df-428f-b784-21f3faf6dd33,9,5,21307,Male,42,No,No,0,uVkHP,fuimV,Maryland,Lisaport,Asia/Singapore,776,Bhutan,52.3883925,-152.332081,Yes,No,32,86,30,72,7,2,Loyalty Offer,No,2,Yes,No,Yes,DSL,420,Yes,No,Yes,Yes,No,No,Yes,Yes,Credit Card,fNl-aYr-XwM,3,Competitor,Right community tough outside my financial.,Churned,0
1671bf71-292f-4002-99cf-8f1026d29f68,7,1,3366,Male,45,Yes,Yes,1,Avpea,YBRxd,North Carolina,Port Kathleenmouth,Asia/Ashgabat,250,Costa Rica,76.1345485,-116.993114,Yes,Yes,90,63,98,11,86,45,Loyalty Offer,No,6,Yes,Yes,No,Cable,164,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Wallet Balance,bsT-fla-Hil,4,Service Issues,Report drug pattern.,Churned,1
a1fd2008-829e-48bb-a9a7-ff524d540bfe,5,11,87673,Male,37,Yes,Yes,0,XAXfu,vYLNi,Georgia,North Alishaberg,America/Jamaica,793,United Arab Emirates,-12.270112,-4.683345,No,Yes,7,919,67,53,1,15,Upgrade,Yes,0,Yes,No,No,DSL,214,No,Yes,Yes,No,Yes,Yes,No,Yes,Wallet Balance,jry-Ucb-Cyi,1,Service Issues,Only soon wear also.,Churned,0
ab489745-eab5-4217-b4d3-93f4c468aa74,5,11,23297,Male,59,No,Yes,5,JQYVN,tXqgz,Florida,South Christopherchester,Africa/Lagos,940,Martinique,-76.2483755,0.4047,No,No,35,601,22,70,26,97,Loyalty Offer,No,1,Yes,Yes,No,Satellite,363,Yes,No,No,Yes,No,Yes,Yes,Yes,Credit Card,GfK-vKT-JRG,4,Competitor,Idea certainly election fly.,Churned,1
075bd6bc-aee6-4afd-ba7b-99e0d271d28c,2,1,82741,Female,86,Yes,No,4,VwmkM,RvBUK,Iowa,Heatherside,Africa/Maputo,396,Korea,-0.152643,-34.604555,No,No,1,221,65,9,14,85,Loyalty Offer,Yes,7,Yes,No,No,Satellite,0,Yes,Yes,Yes,Yes,No,No,No,No,Wallet Balance,AoI-UTd-DOW,4,Not Applicable,Certain stage lead trip consumer.,Stayed,1
c0eccfb3-3b1a-4011-9338-4ae0996791d1,8,9,52065,Male,26,Yes,Yes,0,BVroD,mObCt,Kentucky,West Tonyafurt,Asia/Phnom_Penh,739,Sudan,-68.69588,120.570012,Yes,Yes,54,478,77,16,18,86,Discount,No,6,No,Yes,No,Fiber,226,Yes,Yes,No,No,No,No,No,No,Credit Card,CZp-OHW-kJh,1,Service Issues,Result adult this including relate concern word usually.,Churned,1
e6e601d2-a9d1-41c2-8968-29a8af570a58,7,9,69167,Female,42,Yes,No,5,xgtlU,LHdBR,Kansas,Michellemouth,America/Argentina/Mendoza,10,Comoros,49.955155,-173.410116,No,No,56,231,78,68,53,58,Free Data,Yes,9,Yes,No,Yes,Cable,269,Yes,Yes,No,Yes,No,No,Yes,Yes,Wallet Balance,Dvw-hyu-rOv,5,Not Applicable,Official sound stage skill upon short billion rest.,Churned,1
17a15142-e502-4930-908e-6b6645c6430d,5,11,24166,Female,75,Yes,No,0,qQoxZ,VJGxX,California,Ortizmouth,Asia/Nicosia,423,United Kingdom,-50.1392365,-131.595203,No,No,90,45,12,50,80,19,Free Data,No,4,Yes,No,Yes,Fiber,44,No,No,No,No,No,Yes,No,No,Bank Withdrawal,bOW-IWE-BNH,2,Not Applicable,Close sense wear together become play.,Churned,1
a4923322-ae2e-447a-9ced-08315c6689e1,3,8,55600,Female,79,Yes,Yes,5,pXZyE,uyvfD,Kansas,West Amber,America/St_Lucia,7,Afghanistan,-83.3418855,-20.384456,No,Yes,39,880,74,42,92,77,Discount,No,4,No,Yes,No,DSL,91,Yes,No,No,Yes,Yes,Yes,No,Yes,Cash,CJb-UYn-aLL,5,Price,Win leave organization among point.,Churned,0
9ba63fa4-b015-4f71-9007-1ba96ce606bb,9,12,41572,Female,36,No,Yes,5,WPqxY,xGuoH,Arkansas,Patelfort,Asia/Tbilisi,975,Montserrat,25.539472,60.848313,Yes,No,82,450,6,25,94,45,Upgrade,Yes,4,No,Yes,No,Satellite,197,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Credit Card,kuk-OJm-CCY,2,Competitor,Others east range mention accept off.,Churned,1
5a8f01e2-1161-4a44-9f9f-6a21ef0153c0,6,3,33012,Male,49,Yes,Yes,1,yeiIG,Nuqjf,North Carolina,South Rachelmouth,Asia/Manila,920,Iran,-9.3656415,68.985107,No,Yes,4,752,9,26,79,85,Loyalty Offer,No,2,Yes,No,No,Fiber,291,Yes,No,No,No,No,Yes,Yes,Yes,Cash,Cxq-UiJ-BOi,5,Competitor,Writer level like national point why eight today.,Stayed,0
a98020d5-eaf0-4bec-857e-9fbdd241ae4e,10,11,90359,Male,27,No,Yes,5,WXeXn,kjzWS,Montana,Port Kelly,Europe/Vilnius,267,Guatemala,2.9272495,141.029013,No,Yes,58,543,89,47,88,28,Upgrade,Yes,10,No,Yes,No,DSL,272,No,Yes,No,Yes,Yes,No,Yes,Yes,Credit Card,hzN-wFE-fjM,1,Price,Air kitchen professional argue again believe finish.,Stayed,1
508d2bcb-6a4d-467f-82bb-fe995aecbbeb,11,4,42415,Male,54,Yes,Yes,5,cJwZn,GdHVZ,South Dakota,Michaelton,Europe/Kaliningrad,319,Egypt,7.028183,83.940262,No,No,22,259,55,45,36,76,Free Data,Yes,7,Yes,Yes,No,Fiber,191,Yes,Yes,No,No,No,No,Yes,No,Wallet Balance,GGM-BsZ-Yrg,4,Price,Treat mind record you know ten fish.,Churned,1
bb4ed156-5717-41fb-baa4-969b4eea1413,2,4,91138,Male,72,No,Yes,5,MIlJE,zVPIa,Nebraska,West Amberfort,Europe/Oslo,910,Palau,10.4031295,42.297353,No,No,36,710,20,25,83,82,Loyalty Offer,Yes,2,Yes,Yes,No,DSL,221,Yes,No,Yes,Yes,No,Yes,Yes,No,Credit Card,bdQ-UMM-wzi,2,Price,Stay bill set this available available.,Stayed,1
af163b54-ad89-40f3-aee5-a4ec64331a05,8,12,98185,Male,22,Yes,Yes,4,pRwwt,uOXtI,Colorado,West Kathleenfurt,Africa/Bujumbura,435,Vanuatu,18.490022,-150.432732,No,Yes,9,518,97,59,97,44,Discount,No,8,No,Yes,No,Cable,385,Yes,No,Yes,Yes,No,No,No,Yes,Credit Card,FWT-Xjb-zbz,3,Price,Well special he show.,Stayed,0
9416ece3-50a6-432f-9fb0-ccc31ea75b7f,5,10,61675,Female,55,Yes,No,0,hGLaX,XUtXi,Connecticut,Robertbury,Africa/Djibouti,32,Korea,-21.6272015,-134.692423,No,No,83,469,25,12,98,62,Discount,Yes,5,No,Yes,Yes,Satellite,360,No,Yes,No,No,Yes,Yes,Yes,Yes,Bank Withdrawal,CjD-QZa-OgU,2,Price,True people prepare.,Stayed,1
a6653cb2-98f3-427a-b629-08ef11acba7d,9,7,47225,Male,88,No,No,5,ofeKk,AHkZV,Nevada,Toddshire,Europe/Rome,947,Lesotho,54.6020245,108.334883,No,No,89,791,19,93,92,32,Discount,No,2,Yes,Yes,Yes,DSL,408,No,No,No,Yes,No,Yes,No,No,Credit Card,ZBX-dYp-KSE,4,Service Issues,No those stock space family mission.,Churned,0
c99576e8-107d-4858-b399-275f267b76af,9,5,37273,Female,42,No,Yes,0,NLxDW,kHPxt,New Hampshire,Saramouth,Africa/Kampala,726,Sierra Leone,-35.639456,156.061556,Yes,Yes,48,42,42,44,28,0,Upgrade,No,2,Yes,Yes,No,Satellite,228,No,No,Yes,Yes,No,Yes,Yes,Yes,Credit Card,bxG-UoT-WZn,3,Competitor,Relationship strategy but under subject run.,Churned,0
ded84c95-1bee-4d4a-b0b1-9359e5bb4b3a,3,2,72342,Female,64,No,No,2,bKjbU,AGmZA,South Carolina,East Andrew,Europe/Sofia,470,Fiji,6.722495,22.829628,Yes,No,73,609,19,81,47,70,Discount,Yes,10,Yes,Yes,No,Cable,400,Yes,Yes,Yes,No,Yes,No,Yes,No,Bank Withdrawal,CqN-RWG-bbh,3,Not Applicable,Back green according whole individual.,Churned,0
c13a9db3-6473-4bb2-8f28-a936c2515a02,9,1,9483,Female,64,No,No,5,gZAsH,IqkvG,Delaware,North Jacobchester,Asia/Tbilisi,866,Ireland,-38.509204,75.1101,Yes,No,5,56,64,64,99,41,Loyalty Offer,Yes,8,Yes,No,Yes,Fiber,45,No,No,Yes,No,No,Yes,No,Yes,Bank Withdrawal,opi-sws-Ada,2,Price,Clear skill beyond government response its first.,Stayed,1
a0437c33-2def-482b-a4e1-813ee19cd123,3,5,98863,Male,24,Yes,No,3,wkzBT,IJgoW,Wisconsin,Saraland,Asia/Gaza,749,United States of America,-0.1114465,-113.062159,No,Yes,21,47,89,15,87,52,Upgrade,No,4,Yes,No,No,Satellite,425,Yes,Yes,No,Yes,No,No,No,Yes,Credit Card,NvX-gvP-xtN,4,Not Applicable,Prevent maintain structure boy continue bring service.,Stayed,0
91ceaf24-3a85-4981-8452-85c743db3d1a,12,5,4992,Male,18,No,No,0,LQfyl,IouZX,Iowa,East Chad,Asia/Nicosia,238,Saint Helena,54.690859,-13.653382,No,No,43,76,8,93,58,61,Discount,No,0,Yes,No,Yes,DSL,213,Yes,No,No,Yes,Yes,No,No,No,Credit Card,cAz-xvq-FjO,4,Price,Pick receive himself chair open.,Churned,0
eabfa0eb-8079-4d46-a0ed-2b2e83d488f5,8,9,20358,Male,84,Yes,No,3,LWHyu,MuUAL,Washington,Port Abigail,Pacific/Kosrae,565,French Polynesia,-57.755274,18.861046,No,No,20,638,53,68,48,8,Loyalty Offer,No,1,No,Yes,Yes,Fiber,202,Yes,No,No,Yes,Yes,No,Yes,No,Cash,xHp-JwS-NLZ,4,Not Applicable,Space good main early involve report responsibility.,Stayed,1
0d86ed02-7227-4b28-b40e-1660d5f1fdae,10,9,53006,Male,29,Yes,Yes,0,ocQwp,TYcTt,New Mexico,Karenview,America/Yellowknife,66,Hong Kong,88.512335,-29.560871,No,No,50,978,2,26,57,1,Upgrade,No,5,Yes,No,Yes,DSL,285,Yes,No,Yes,No,No,No,No,No,Credit Card,cBR-veG-MXQ,2,Competitor,Boy six part hour bag.,Churned,1
395008a2-4fe6-4930-9071-9f2f8095d288,11,5,2765,Female,76,Yes,No,5,PzCzo,ZnztF,North Dakota,East Rachelville,Africa/Tunis,508,Vanuatu,-21.7966535,93.615688,Yes,No,20,594,69,69,17,7,Upgrade,No,6,Yes,No,Yes,DSL,365,No,No,No,No,Yes,Yes,Yes,Yes,Credit Card,YkS-bnU-IYt,5,Competitor,Moment dream dark exactly player page.,Stayed,0
bf32a970-7276-4381-846f-1eb6a6880435,4,5,63502,Female,61,No,Yes,1,NESGg,pfhhB,Pennsylvania,Erichaven,Asia/Gaza,362,Panama,62.715286,-103.103364,No,Yes,5,249,57,16,48,64,Discount,No,8,Yes,Yes,Yes,Fiber,402,Yes,No,No,Yes,No,Yes,Yes,No,Credit Card,uYI-zVG-szC,1,Not Applicable,Manager population simply others able.,Stayed,1
131888e2-b0b1-4649-938a-dede5b0f96ac,7,6,68500,Male,77,No,No,0,MQypR,HvNPu,Colorado,Mcmillanfort,Asia/Qatar,872,Panama,70.409488,30.041043,No,Yes,41,922,59,23,36,5,Loyalty Offer,No,0,Yes,No,Yes,DSL,35,Yes,Yes,No,Yes,No,Yes,Yes,No,Credit Card,Ncu-gam-JrT,2,Service Issues,Network few nation compare order successful.,Churned,0
6469eee1-7f77-49fa-b8fe-36568135cbec,7,4,49865,Male,68,No,Yes,4,tKCrE,WebrN,Nevada,South Pedro,America/St_Lucia,643,Uganda,52.9128895,-78.832979,No,No,12,17,12,48,36,33,Upgrade,Yes,9,Yes,No,Yes,Cable,418,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Credit Card,oqi-XtE-XpJ,3,Price,Ago month little its goal attorney contain.,Stayed,0
01e11b30-765c-417e-bce7-af7d5afcc685,1,6,85800,Male,66,No,No,2,mnkhq,SkZVu,Wyoming,Port Jacob,Asia/Beirut,806,Czech Republic,46.633744,-90.490392,Yes,Yes,5,704,55,38,22,48,Loyalty Offer,Yes,4,Yes,Yes,No,Cable,306,Yes,No,Yes,No,Yes,No,No,Yes,Bank Withdrawal,YZh-kRL-yYa,5,Price,Wear student food network require off officer.,Stayed,1
08a589e9-bb9d-4090-a694-bbf92cde8147,2,12,1690,Male,82,Yes,Yes,0,xXpFY,bIhZA,Mississippi,Port Josephbury,America/Grenada,389,Niue,11.8717175,63.854428,No,No,73,659,14,61,44,14,Upgrade,Yes,10,Yes,Yes,Yes,Cable,167,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Cash,rqY-cgg-wyR,5,Not Applicable,Situation source perform understand sport.,Churned,0
37ffd0a7-951e-4c64-9b95-b3ef0195169a,1,7,82674,Male,82,No,Yes,2,eYgHh,ddUEw,Alabama,East Amy,Africa/Malabo,58,Turks and Caicos Islands,-37.244498,81.443872,No,Yes,78,844,30,67,41,32,Upgrade,Yes,9,Yes,No,Yes,Satellite,385,Yes,No,Yes,Yes,No,Yes,No,Yes,Wallet Balance,Vcl-XCL-ZCP,3,Not Applicable,Contain ok order military involve.,Stayed,1
b4fd4b38-d40c-4ab6-9e46-f112c7424f0b,10,9,44352,Male,30,Yes,No,4,eQZqr,Wueoi,Montana,East Patricia,America/Panama,208,British Indian Ocean Territory (Chagos Archipelago),48.969265,-30.136817,No,No,8,91,22,73,12,90,Loyalty Offer,No,2,Yes,Yes,No,Cable,44,No,No,Yes,Yes,No,Yes,No,No,Cash,Eog-aph-cln,4,Price,Time face whole near threat.,Churned,0
6332a5ff-4f46-4652-a2a4-8371ba27d0e1,5,12,84632,Male,29,Yes,Yes,3,LtWte,ZInAz,Arkansas,Cochranside,Africa/Tunis,352,China,45.7822385,-76.497751,Yes,No,14,919,58,34,82,64,Discount,No,8,Yes,No,No,Satellite,150,No,No,No,Yes,No,Yes,Yes,Yes,Bank Withdrawal,eNZ-xdA-Fsz,5,Competitor,Myself care candidate pick statement.,Stayed,1
f34337c9-cffc-4891-a9a0-2f903e181090,9,11,31417,Male,59,Yes,No,3,YWsPZ,jCetz,Hawaii,North Catherineville,Europe/Tallinn,301,Western Sahara,-79.8697535,-149.679387,Yes,Yes,22,59,76,83,12,67,Discount,No,3,No,No,No,Cable,302,Yes,No,Yes,No,No,Yes,Yes,No,Cash,dMn-wkE-jRZ,4,Competitor,Method enter fish author might clearly every worry.,Churned,0
4b53dfa1-8f16-4324-b062-4743424cbc3b,2,6,71658,Male,76,No,No,2,JPpzz,gxwdF,Missouri,Rodrigueztown,Indian/Mauritius,727,Puerto Rico,-30.7890835,-70.343131,Yes,No,21,240,82,45,22,67,Free Data,Yes,1,Yes,Yes,No,DSL,253,No,Yes,Yes,Yes,No,Yes,Yes,No,Bank Withdrawal,btB-ZXP-kPa,2,Service Issues,Card order report door development knowledge member behavior.,Churned,0
850c9b35-6838-4a8e-8b8d-d55ed319c060,2,11,29772,Male,87,No,Yes,2,ItQhK,SlklV,Wisconsin,Markfort,Europe/Istanbul,391,Isle of Man,-24.311481,52.043809,Yes,Yes,49,582,58,16,21,92,Upgrade,Yes,3,Yes,Yes,Yes,Fiber,411,No,No,Yes,No,No,No,Yes,Yes,Cash,PmI-lwN-MNs,3,Not Applicable,Fine than majority majority.,Stayed,1
f5a22fc7-657d-4dc5-8f5e-420f6a2fc29f,2,7,84315,Male,34,Yes,No,4,vQPZk,JDLuI,North Dakota,Jamestown,Africa/Dakar,471,Australia,-72.542989,103.218976,Yes,No,36,446,64,56,46,76,Free Data,No,1,Yes,Yes,Yes,DSL,328,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Credit Card,WNV-iES-IkQ,1,Price,Easy artist crime ability voice as building.,Stayed,1
bc5a7294-1f2c-4d96-a8d7-84a193370565,11,10,25247,Male,85,Yes,No,5,bDxUF,jESzI,New Mexico,Jamiechester,Europe/Luxembourg,649,Puerto Rico,85.016621,43.437526,Yes,No,65,505,16,59,79,70,Upgrade,Yes,3,Yes,No,No,Cable,455,Yes,No,No,No,Yes,No,No,No,Credit Card,QNO-lUf-feu,1,Service Issues,Build nice vote woman coach address rule.,Stayed,0
986b6cfd-6c18-441b-bb8d-fc5be5576843,12,7,35792,Female,31,No,No,5,EsyPt,rfbSI,North Dakota,North Betty,Indian/Maldives,259,Montenegro,5.561233,19.496853,No,Yes,58,435,22,95,89,49,Discount,No,6,No,No,Yes,DSL,163,Yes,Yes,Yes,Yes,Yes,No,No,No,Bank Withdrawal,xSv-NDw-YWC,4,Service Issues,Single already force thousand agency.,Churned,0
5d043d68-0711-43d8-94cd-557fc68b88d1,9,11,72357,Male,48,No,Yes,1,TEWtV,lsZFs,Indiana,Katherinestad,Asia/Bangkok,417,Georgia,-36.469478,88.680637,No,No,0,633,78,84,37,7,Free Data,Yes,10,Yes,Yes,Yes,Fiber,285,No,Yes,No,No,Yes,No,No,Yes,Bank Withdrawal,rcV-zre-mqd,2,Not Applicable,Site lot reveal more.,Stayed,0
9eaf79a4-7123-45b6-aa69-c602437e1ac4,2,4,64140,Male,29,Yes,No,0,HCDvZ,WkwDT,Tennessee,North Marcus,Asia/Kabul,660,China,47.747052,-31.049916,No,No,66,34,27,96,40,6,Loyalty Offer,Yes,0,Yes,No,Yes,Satellite,142,No,Yes,No,Yes,Yes,Yes,No,Yes,Wallet Balance,OzA-OJL-KPg,1,Service Issues,World size want artist car production.,Stayed,0
b3bac6cc-3001-4a82-95fa-9f457fc697cc,7,11,22492,Female,69,Yes,Yes,3,aGimZ,gLDHX,Wisconsin,Camachoside,Asia/Karachi,570,Bermuda,-60.102846,175.519767,No,Yes,66,296,58,58,9,57,Upgrade,Yes,8,No,No,No,Fiber,171,Yes,No,No,Yes,Yes,No,No,Yes,Credit Card,kZY-oTn-beM,5,Not Applicable,Spend partner purpose nature believe call.,Stayed,1
de45cc61-4cf2-43b9-8e65-8e882d1b4299,11,2,93204,Female,33,Yes,Yes,2,hWSIR,ftOFF,Wisconsin,Turnerchester,Pacific/Efate,894,Korea,61.900026,25.799322,No,Yes,34,230,44,7,22,69,Discount,No,3,Yes,Yes,No,Fiber,446,No,Yes,Yes,Yes,No,No,No,Yes,Cash,mWl-AQg-BpQ,2,Price,Actually federal run person start cold star.,Churned,0
c4cd5fad-4083-44c7-b617-64f917796da0,2,11,66416,Female,68,No,No,5,iSDzp,xkabb,Kentucky,North Sheena,Asia/Phnom_Penh,479,Armenia,-46.9735735,176.094144,No,Yes,22,362,62,69,52,39,Free Data,No,0,No,No,Yes,Satellite,474,No,No,No,No,No,Yes,No,No,Bank Withdrawal,bFM-jNx-pQP,3,Service Issues,Memory else exactly door father accept cultural.,Stayed,0
0058c6db-8ec0-443d-948c-24f3b40174cb,6,5,98803,Female,58,No,No,4,pwEVE,zWvEY,Colorado,Port Lisaland,Asia/Makassar,776,Benin,-86.1052035,-48.619234,No,Yes,85,208,86,37,43,81,Discount,Yes,0,No,Yes,No,Cable,143,Yes,No,No,Yes,No,No,Yes,No,Bank Withdrawal,BkT-Adw-ptl,5,Not Applicable,Why citizen project.,Churned,0
